"1067.01.36","AA","code and description","1067.01.36 - Powering the Regions Fund - Safeguard Transformation Stream"
"1067.01.37","AA","description","Australia's International Climate Change Engagement"
"1067.01.37","AA","code and description","1067.01.37 - Australia's International Climate Change Engagement"
"1067.01.38","AA","description","Implementation of Australian Carbon Credit Units Scheme reforms"
"1067.01.38","AA","code and description","1067.01.38 - Implementation of Australian Carbon Credit Units Scheme reforms"
"1067.01.39","AA","description","Driving the Nation Fund - Dealership and Repairer Initiative for Vehicle Electrification Nationally (DRIVEN) Program"
"1067.01.39","AA","code and description","1067.01.39 - Driving the Nation Fund - Dealership and Repairer Initiative for Vehicle Electrification Nationally (DRIVEN) Program"
"1067.01.40","AA","description","Torres Strait and Northern Peninsula Area Climate Resilience Centre"
"1067.01.40","AA","code and description","1067.01.40 - Torres Strait and Northern Peninsula Area Climate Resilience Centre"
"1067.01.41","AA","description","Quad Clean Energy Supply Chain Diversification Program"
"1067.01.41","AA","code and description","1067.01.41 - Quad Clean Energy Supply Chain Diversification Program"
"1067.01.42","AA","description","Accelerating the Rollout of Kerbside and Fast EV Charging with Distribution Network Service Providers"
"1067.01.42","AA","code and description","1067.01.42 - Accelerating the Rollout of Kerbside and Fast EV Charging with Distribution Network Service Providers"
"1069","AA","description","Support reliable secure and affordable energy"
"1069","AA","code and description","1069 - Support reliable secure and affordable energy"
"1069","AS","CBMS Level Program","Y"
"1069.01","AA","code and description","1069.01 -"
"1069.01.01","AA","DAFF Original","3:01-01"
"1069.01.01","AA","description","Energy Efficiency Programs"
"1069.01.01","AA","code and description","1069.01.01 - Energy Efficiency Programs"
"1069.01.02","AA","DAFF Original","3:01-02"
"1069.01.02","AA","description","GEMS National Legislative Framework"
"1069.01.02","AA","code and description","1069.01.02 - GEMS National Legislative Framework"
"1069.01.03","AA","DAFF Original","3:01-03"
"1069.01.03","AA","description","Energy Use Data Model for Better Forecasting"
"1069.01.03","AA","code and description","1069.01.03 - Energy Use Data Model for Better Forecasting"
"1069.01.04","AA","DAFF Original","3:01-04"
"1069.01.04","AA","description","Energy Efficient Communities Program"
"1069.01.04","AA","code and description","1069.01.04 - Energy Efficient Communities Program"
"1069.01.05","AA","DAFF Original","3:01-05"
"1069.01.05","AA","description","Micro-grids - Regional and Remote Communities"
"1069.01.05","AA","code and description","1069.01.05 - Micro-grids - Regional and Remote Communities"
"1069.01.06","AA","DAFF Original","3:01-06"
"1069.01.06","AA","description","Business Energy Advice Program"
"1069.01.06","AA","code and description","1069.01.06 - Business Energy Advice Program"
"1069.01.07","AA","DAFF Original","3:01-07"
"1069.01.07","AA","description","Supporting Reliable Energy Infrastructure"
"1069.01.07","AA","code and description","1069.01.07 - Supporting Reliable Energy Infrastructure"
"1069.01.08","AA","DAFF Original","3:01-08"
"1069.01.08","AA","description","International Energy Agency Compliance - Collective Action Response"
"1069.01.08","AA","code and description","1069.01.08 - International Energy Agency Compliance - Collective Action Response"
"1069.01.09","AA","DAFF Original","3:01-09"
"1069.01.09","AA","description","Powering Forward"
"1069.01.09","AA","code and description","1069.01.09 - Powering Forward"
"1069.01.10","AA","DAFF Original","3:01-10"
"1069.01.10","AA","description","Further Support for CopperString 2.0 Project"
"1069.01.10","AA","code and description","1069.01.10 - Further Support for CopperString 2.0 Project"
"1069.01.11","AA","DAFF Original","3:01-11"
"1069.01.11","AA","description","Snowy Hydro Ltd"
"1069.01.11","AA","code and description","1069.01.11 - Snowy Hydro Ltd"
"1069.01.12","AA","DAFF Original","3:01-12"
"1069.01.12","AA","description","3:01-12 - Balance Sheet"
"1069.01.12","AA","code and description","1069.01.12 -3:01-12 - Balance Sheet"
"1069.01.13","AA","DAFF Original","3:01-13"
"1069.01.13","AA","description","Interconnector Funding - delivering reliable and affordable energy"
"1069.01.13","AA","code and description","1069.01.13 - Interconnector Funding - delivering reliable and affordable energy"
"1069.01.14","AA","DAFF Original","3:01-14"
"1069.01.14","AA","description","3:01-14 - Biofuels"
"1069.01.14","AA","code and description","1069.01.14 - 3:01-14 - Biofuels"
"1069.01.15","AA","DAFF Original","3:01-15"
"1069.01.15","AA","description","Implementing the Finkel Review"
"1069.01.15","AA","code and description","1069.01.15 - Implementing the Finkel Review"
"1069.01.16","AA","DAFF Original","3:01-16"
"1069.01.16","AA","description","US SPR Oil Inventory"
"1069.01.16","AA","code and description","1069.01.16 - US SPR Oil Inventory"
"1069.01.17","AA","DAFF Original","3:01-17"
"1069.01.17","AA","description","Boosting Australia's Fuel Security"
"1069.01.17","AA","code and description","1069.01.17 - Boosting Australia's Fuel Security"
"1069.01.18","AA","DAFF Original","3:01-18"
"1069.01.18","AA","description","Improving Cyber Security in the Energy Sector"
"1069.01.18","AA","code and description","1069.01.18 - Improving Cyber Security in the Energy Sector"
"1069.01.19","AA","DAFF Original","3:01-19"
"1069.01.19","AA","description","Hotel Energy Uplift Program"
"1069.01.19","AA","code and description","1069.01.19 - Hotel Energy Uplift Program"
"1069.01.20","AA","DAFF Original","3:01-20"
"1069.01.20","AA","description","Powering Communities Program"
"1069.01.20","AA","code and description","1069.01.20 - Powering Communities Program"
"1069.01.21","AA","DAFF Original","3:01-21"
"1069.01.21","AA","description","UNGI - Accelerating Projects to a Final Investment Decision"
"1069.01.21","AA","code and description","1069.01.21 - UNGI - Accelerating Projects to a Final Investment Decision"
"1069.01.22","AA","DAFF Original","3:01-22"
"1069.01.22","AA","description","Temporary Refinery Production Payment Program"
"1069.01.22","AA","code and description","1069.01.22 - Temporary Refinery Production Payment Program"
"1069.01.23","AA","DAFF Original","3:01-23"
"1069.01.23","AA","description","Consumer Data Right in the Energy Sector"
"1069.01.23","AA","code and description","1069.01.23 - Consumer Data Right in the Energy Sector"
"1069.01.24","AA","DAFF Original","3:01-24"
"1069.01.24","AA","description","Portland Aluminium Smelter Program"
"1069.01.24","AA","code and description","1069.01.24 - Portland Aluminium Smelter Program"
"1069.01.25","AA","DAFF Original","3:01-25"
"1069.01.25","AA","description","Program 3.1 GST"
"1069.01.25","AA","code and description","1069.01.25 - Program 3.1 GST"
"1069.01.26","AA","DAFF Original","3:01-26"
"1069.01.26","AA","description","Accelerating Critical Gas Infrastructure Projects"
"1069.01.26","AA","code and description","1069.01.26 - Accelerating Critical Gas Infrastructure Projects"
"1069.01.27","AA","DAFF Original","3:01-27"
"1069.01.27","AA","description","Hydrogen Ready Gas Infrastructure Program"
"1069.01.27","AA","code and description","1069.01.27 - Hydrogen Ready Gas Infrastructure Program"
"1069.01.28","AA","DAFF Original","3:01-28"
"1069.01.28","AA","description","Funding for Refinery Upgrades"
"1069.01.28","AA","code and description","1069.01.28 - Funding for Refinery Upgrades"
"1069.01.29","AA","DAFF Original","3:01-29"
"1069.01.29","AA","description","Fuel Security Service Payment"
"1069.01.29","AA","code and description","1069.01.29 - Fuel Security Service Payment"
"1069.01.30","AA","DAFF Original","3:01-30"
"1069.01.30","AA","description","Establish a Renewable Microgrid Incorporating Hydrogen in the Daintree Community"
"1069.01.30","AA","code and description","1069.01.30 - Establish a Renewable Microgrid Incorporating Hydrogen in the Daintree Community"
"1069.01.31","AA","DAFF Original","3:01-31"
"1069.01.31","AA","description","Supporting the Port Kembla Power Station"
"1069.01.31","AA","code and description","1069.01.31 - Supporting the Port Kembla Power Station"
"1069.01.32","AA","DAFF Original","3:01-32"
"1069.01.32","AA","description","Further Funding for Refinery Upgrades"
"1069.01.32","AA","code and description","1069.01.32 - Further Funding for Refinery Upgrades"
"1069.01.33","AA","DAFF Original","3:01-33"
"1069.01.33","AA","description","Sub Prog 3.1.1 Energy"
"1069.01.33","AA","code and description","1069.01.33 - Sub Prog 3.1.1 Energy"
"1069.01.34","AA","DAFF Original","3:01-34"
"1069.01.34","AA","description","Financing the Dinawan to Wagga Wagga Line Upgrade"
"1069.01.34","AA","code and description","1069.01.34 - Financing the Dinawan to Wagga Wagga Line Upgrade"
"1069.01.35","AA","DAFF Original","3:01-35"
"1069.01.35","AA","description","Supporting the Baroota Pumped Hydro Project"
"1069.01.35","AA","code and description","1069.01.35 - Supporting the Baroota Pumped Hydro Project"
"1069.01.36","AA","DAFF Original","3:01-36"
"1069.01.36","AA","description","Powering Business Program"
"1069.01.36","AA","code and description","1069.01.36 - Powering Business Program"
"1069.01.37","AA","DAFF Original","3:01-37"
"1069.01.37","AA","description","Supporting Marinus Link"
"1069.01.37","AA","code and description","1069.01.37 - Supporting Marinus Link"
"1069.01.38","AA","DAFF Original","3:01-38"
"1069.01.38","AA","description","Accelerating Priority Gas Infrastructure"
"1069.01.38","AA","code and description","1069.01.38 - Accelerating Priority Gas Infrastructure"
"1069.01.39","AA","DAFF Original","3:01-39"
"1069.01.39","AA","description","Contribution to the International Energy Agency"
"1069.01.39","AA","code and description","1069.01.39 - Contribution to the International Energy Agency"
"1069.01.40","AA","DAFF Original","3:01-40"
"1069.01.40","AA","description","Critical Urea Production Payment (Outcome 3)"
"1069.01.40","AA","code and description","1069.01.40 - Critical Urea Production Payment (Outcome 3)"
"1069.01.41","AA","DAFF Original","3:01-41"
"1069.01.41","AA","description","Securing Urea Supply for Transport and Agriculture"
"1069.01.41","AA","code and description","1069.01.41 - Securing Urea Supply for Transport and Agriculture"
"1069.01.42","AA","DAFF Original","3:01-42"
"1069.01.42","AA","description","Securing Supply of Diesel Exhaust Fluid"
"1069.01.42","AA","code and description","1069.01.42 - Securing Supply of Diesel Exhaust Fluid"
"1069.01.43","AA","DAFF Original","3:01-43"
"1069.01.43","AA","description","Powering Australia - Community Batteries for Household Solar"
"1069.01.43","AA","code and description","1069.01.43 - Powering Australia - Community Batteries for Household Solar"
"1069.01.44","AA","DAFF Original","3:01-44"
"1069.01.44","AA","description","Enhancing Australia's Energy Security"
"1069.01.44","AA","code and description","1069.01.44 - Enhancing Australia's Energy Security"
"1069.01.45","AA","DAFF Original","3:01-45"
"1069.01.45","AA","description","Lower Energy Bills for SMEs"
"1069.01.45","AA","code and description","1069.01.45 - Lower Energy Bills for SMEs"
"1069.01.46","AA","DAFF Original","3:01-46"
"1069.01.46","AA","description","Powering Australia - Rewiring the Nation"
"1069.01.46","AA","code and description","1069.01.46 - Powering Australia - Rewiring the Nation"
"1069.01.47","AS","sys_Outcome Restructure","1068.01.01"
"1069.01.47","AA","DAFF Original","2:03-01"
"1069.01.47","AA","description","ARENA Bill 1"
"1069.01.47","AA","code and description","1069.01.47 - ARENA Bill 1"
"1069.01.48","AS","sys_Outcome Restructure","1068.01.02"
"1069.01.48","AA","DAFF Original","2:03-02"
"1069.01.48","AA","description","Australian Renewable Energy Agency Act 2011"
"1069.01.48","AA","code and description","1069.01.48 - Australian Renewable Energy Agency Act 2011"
"1069.01.49","AS","sys_Outcome Restructure","1068.01.03"
"1069.01.49","AA","DAFF Original","2:03-03"
"1069.01.49","AA","description","Clean Energy Finance Corporation Act 2012"
"1069.01.49","AA","code and description","1069.01.49 - Clean Energy Finance Corporation Act 2012"
"1069.01.50","AS","sys_Outcome Restructure","1068.01.04"
"1069.01.50","AA","DAFF Original","2:03-04"
"1069.01.50","AA","description","Clean Energy Finance Corporation Special Account"
"1069.01.50","AA","code and description","1069.01.50 - Clean Energy Finance Corporation Special Account"
"1069.01.51","AS","disabled","Y"
"1069.01.51","AS","sys_Outcome Restructure","1068.01.05"
"1069.01.51","AA","DAFF Original","2:03-05"
"1069.01.51","AA","description","Payment to ARENA"
"1069.01.51","AA","code and description","1069.01.51 - Payment to ARENA"
"1069.01.52","AS","disabled","Y"
"1069.01.52","AS","sys_Outcome Restructure","1068.01.06"
"1069.01.52","AA","DAFF Original","2:03-06"
"1069.01.52","AA","description","Balance Sheet"
"1069.01.52","AA","code and description","1069.01.52 - Balance Sheet"
"1069.01.53","AS","disabled","Y"
"1069.01.53","AS","sys_Outcome Restructure","1068.01.07"
"1069.01.53","AA","DAFF Original","2:03-07"
"1069.01.53","AA","description","Payment to CEFC"
"1069.01.53","AA","code and description","1069.01.53 - Payment to CEFC"
"1069.01.54","AS","disabled","Y"
"1069.01.54","AS","sys_Outcome Restructure","1068.01.08"
"1069.01.54","AA","DAFF Original","2:03-08"
"1069.01.54","AA","description","Grid Reliability Fund Special Account CEFC"
"1069.01.54","AA","code and description","1069.01.54 - Grid Reliability Fund Special Account CEFC"
"1069.01.55","AS","disabled","Y"
"1069.01.55","AS","sys_Outcome Restructure","1068.01.09"
"1069.01.55","AA","DAFF Original","2:03-09"
"1069.01.55","AA","description","Low Emissions Technology Commercialisation Fund CEFC"
"1069.01.55","AA","code and description","1069.01.55 - Low Emissions Technology Commercialisation Fund CEFC"
"1069.01.56","AS","disabled","Y"
"1069.01.56","AS","sys_Outcome Restructure","1068.01.10"
"1069.01.56","AA","DAFF Original","2:03-10"
"1069.01.56","AA","description","Payment to NOPSEMA"
"1069.01.56","AA","code and description","1069.01.56 - Payment to NOPSEMA"
"1069.01.57","AS","sys_Outcome Restructure","1068.01.11"
"1069.01.57","AA","DAFF Original","2:03-11"
"1069.01.57","AA","description","Capacity Investment Scheme"
"1069.01.57","AA","code and description","1069.01.57 - Capacity Investment Scheme"
"1069.01.58","AA","description","Hunter Power Project - Green Hydrogen Capability"
"1069.01.58","AA","code and description","1069.01.58 - Hunter Power Project - Green Hydrogen Capability"
"1069.01.59","AA","description","Guarantee of Origin Implementation"
"1069.01.59","AA","code and description","1069.01.59 - Guarantee of Origin Implementation"
"1069.01.60","AA","description","Boosting Australia's Diesel Supply Program"
"1069.01.60","AA","code and description","1069.01.60 - Boosting Australia's Diesel Supply Program"
"1069.01.61","AA","description","Electrify Manufacturers with Industrial Heat Pumps"
"1069.01.61","AA","code and description","1069.01.61 - Electrify Manufacturers with Industrial Heat Pumps"
"1069.01.62","AA","description","Regional Hydrogen Hubs Program"
"1069.01.62","AA","code and description","1069.01.62 - Regional Hydrogen Hubs Program"
"1069.01.63","AA","description","Townsville Hydrogen Hub"
"1069.01.63","AA","code and description","1069.01.63 - Townsville Hydrogen Hub"
"1069.01.64","AA","description","Shaping Australia to Capture the Global Hydrogen Opportunity"
"1069.01.64","AA","code and description","1069.01.64 - Shaping Australia to Capture the Global Hydrogen Opportunity"
"1069.01.65","AA","description","Hydrogen Strategy and Implementation"
"1069.01.65","AA","code and description","1069.01.65 - Hydrogen Strategy and Implementation"
"1069.01.66","AA","description","Community Energy Upgrade Fund"
"1069.01.66","AA","code and description","1069.01.66 - Community Energy Upgrade Fund"
"1069.01.67","AA","description","Hydrogen Headstart - First Nations Renewable Hydrogen Engagement Fund"
"1069.01.67","AA","code and description","1069.01.67 - Hydrogen Headstart - First Nations Renewable Hydrogen Engagement Fund"
"1069.01.68","AA","description","Enabling transformation to 82% renewables"
"1069.01.68","AA","code and description","1069.01.68 - Enabling transformation to 82% renewables"
"1069.01.69","AA","description","Making Headway by Investing Further in Hydrogen Headstart"
"1069.01.69","AA","code and description","1069.01.69 - Making Headway by Investing Further in Hydrogen Headstart"
"1069.01.70","AA","description","Supporting Public Key Infrastructure for Consumer Energy Resources"
"1069.01.70","AA","code and description","1069.01.70 - Supporting Public Key Infrastructure for Consumer Energy Resources"
"1069.01.71","AA","description","International Hydrogen Research Fund"
"1069.01.71","AA","code and description","1069.01.71 - International Hydrogen Research Fund"
"1069.01.72","AA","description","Quad Clean Energy Supply Chain Diversification Program1"
"1069.01.72","AA","code and description","1069.01.72 - Quad Clean Energy Supply Chain Diversification Program1"
"1069.01.73","AA","description","Accelerated Connections Fund"
"1069.01.73","AA","code and description","1069.01.73 - Accelerated Connections Fund"
"1069.01.74","AA","description","H2Global Co-Investment with Germany"
"1069.01.74","AA","code and description","1069.01.74 - H2Global Co-Investment with Germany"
"1069.01.75","AA","description","First Nations Clean Energy Grants and Toolkit"
"1069.01.75","AA","code and description","1069.01.75 - First Nations Clean Energy Grants and Toolkit"
"1069.01.76","AA","description","AEMO Digital Systems Enhancement Program"
"1069.01.76","AA","code and description","1069.01.76 - AEMO Digital Systems Enhancement Program"
"1069.01.77","AA","description","Enhancing Capacity of Existing Network Infrastructure"
"1069.01.77","AA","code and description","1069.01.77 - Enhancing Capacity of Existing Network Infrastructure"
"1069.01.78","AA","description","Cheaper Home Batteries Program"
"1069.01.78","AA","code and description","1069.01.78 - Cheaper Home Batteries Program"
"1069.01.BAL","AS","sys_Outcome Restructure","1068.01.BAL"
"1074","AA","CBMS prog and description","1074 - Sustainable Management of Natural Resources and the Environment"
"1074","AA","description","Conserve, protect and sustainably manage Australia's natural environment through a nature positive approach"
"1074","AA","code and description","1074 - Conserve, protect and sustainably manage Australia's natural environment through a nature positive approach"
"1074","AS","CBMS Level Program","Y"
"1074.01","AA","code and description","1074.01 -"
"1074.01.BAL","AS","sys_Outcome Restructure","1078.01.BAL"
"1074.01.BAL","AA","description","1074.01.BAL"
"1074.01.BAL","AA","code and description","1074.01.BAL"
"1074.01.A","AA","description","Reef Program"
"1074.01.A","AA","code and description","1074.01.A - Reef Program"
"1074.01.03","AA","DAFF Prog","7674.01.03"
"1074.01.03","AN","DAFF Used Prog","1"
"1074.01.03","AA","DAFF Original","7674.03"
"1074.01.03","AA","description","Reef 2050 Plan"
"1074.01.03","AA","code and description","1074.01.03 - Reef 2050 Plan"
"1074.01.60","AA","DAFF Prog","7674.01.106"
"1074.01.60","AA","DAFF Original","110017"
"1074.01.60","AA","description","Reef 2050 - Traditional Owner Implementation Plan (none-spec acc)"
"1074.01.60","AA","code and description","1074.01.60 - Reef 2050 - Trad Owner implementation plan (none-spec acc)"
"1074.01.61","AA","DAFF Prog","7674.01.107"
"1074.01.61","AA","DAFF Original","110018"
"1074.01.61","AA","description","Reef 2050 - Trad Owner implmt plan (with spec acc)"
"1074.01.61","AA","code and description","1074.01.61 - Reef 2050 - Trad Owner implmt plan (with spec acc)"
"1074.01.62","AA","DAFF Prog","7674.01.108"
"1074.01.62","AA","DAFF Original","110020"
"1074.01.62","AA","description","ShovelReady- Reef restore & adaptation"
"1074.01.62","AA","code and description","1074.01.62 - ShovelReady- Reef restore & adaptation"
"1074.01.63","AA","DAFF Prog","7674.01.109"
"1074.01.63","AN","DAFF Used Prog","1"
"1074.01.63","AA","DAFF Original","110021"
"1074.01.63","AA","description","ShovelReady- Land & coastal restoration"
"1074.01.63","AA","code and description","1074.01.63 - ShovelReady- Land & coastal restoration"
"1074.01.65","AA","DAFF Prog","7674.01.111"
"1074.01.65","AN","DAFF Used Prog","1"
"1074.01.65","AA","DAFF Original","110023"
"1074.01.65","AA","description","Coastal and Marine Ecosystems Research Centre (CMERC)"
"1074.01.65","AA","code and description","1074.01.65 - Coastal and Marine Ecosystems Research Centre (CMERC)"
"1074.01.70","AA","description","Strengthening Great Barrier Reef through Stewardship and Leadership"
"1074.01.70","AA","code and description","1074.01.70 - Strengthening Great Barrier Reef through Stewardship and Leadership"
"1074.01.B","AA","description","Sustainable Ocean Action Plan"
"1074.01.B","AA","code and description","1074.01.B - Sustainable Ocean Action Plan"
"1074.01.C","AA","description","Restoring Funding to the Environmental Defenders Office and Environmental Justice Australia"
"1074.01.C","AA","code and description","1074.01.C - Restoring Funding to the Environmental Defenders Office and Environmental Justice Australia"
"1074.01.D","AA","description","Saving Native Species"
"1074.01.D","AA","code and description","1074.01.D - Saving Native Species"
"1074.01.01","AA","DAFF Prog","7674.01.01"
"1074.01.01","AN","DAFF Used Prog","1"
"1074.01.01","AA","DAFF Original","7674.01"
"1074.01.01","AA","description","Natural Heritage Trust"
"1074.01.01","AA","code and description","1074.01.01 - Natural Heritage Trust"
"1074.01.02","AA","DAFF Prog","7674.01.02"
"1074.01.02","AN","DAFF Used Prog","1"
"1074.01.02","AA","DAFF Original","7674.02"
"1074.01.02","AA","description","Environmental Stewardship Program"
"1074.01.02","AA","code and description","1074.01.02 - Environmental Stewardship Program"
"1074.01.04","AA","DAFF Prog","7674.01.04"
"1074.01.04","AN","DAFF Used Prog","1"
"1074.01.04","AA","DAFF Original","7674.04"
"1074.01.04","AA","description","Australian Marine Parks"
"1074.01.04","AA","code and description","1074.01.04 - Australian Marine Parks"
"1074.01.05","AA","DAFF Prog","7674.01.05"
"1074.01.05","AN","DAFF Used Prog","1"
"1074.01.05","AA","DAFF Original","7674.05"
"1074.01.05","AA","description","Environment Restoration Fund"
"1074.01.05","AA","code and description","1074.01.05 - Environment Restoration Fund"
"1074.01.06","AA","DAFF Prog","7674.01.06"
"1074.01.06","AN","DAFF Used Prog","1"
"1074.01.06","AA","DAFF Original","7674.06"
"1074.01.06","AA","description","NHT special accounts"
"1074.01.06","AA","code and description","1074.01.06 - NHT special accounts"
"1074.01.07","AA","DAFF Prog","7674.01.07"
